,link,source,date,title,subtitle,author,rubrics,tags
0,polit.ru//news/2016/09/02/ps_gambler_wolves/,http://polit.ru/rubric/proscience/,02 сентября 2016,Волки оказались азартнее собак,,,,_биология _волки_этология
0,polit.ru//news/2016/09/02/ps_mammoth/,http://polit.ru/rubric/proscience/,02 сентября 2016,Останки мамонта были найдены в Австрии при строительстве шоссе,,,,_биология _мамонты_палеонтология
0,polit.ru//news/2016/09/05/ps_boat/,http://polit.ru/rubric/proscience/,05 сентября 2016,Неожиданно для ученых в ладье Хеопса оказались металлические детали,,,,_археология_древний египет_история
0,polit.ru//news/2016/09/05/ps_juno_photo/,http://polit.ru/rubric/proscience/,05 сентября 2016,Атмосферные вихри Юпитера закручены в разные стороны,,,,_астрономия_космос_юпитер
0,polit.ru//news/2016/09/05/ps_swimming/,http://polit.ru/rubric/proscience/,05 сентября 2016,Циркуляция воды в бассейне влияет на результаты соревнований пловцов,,,,_водный спорт_наука
0,polit.ru//news/2016/09/05/ps_sword/,http://polit.ru/rubric/proscience/,05 сентября 2016,Археологи-любители нашли древний меч в Дании,,,,_археология_дания
0,polit.ru//news/2016/09/06/ps_m_protein/,http://polit.ru/rubric/proscience/,06 сентября 2016,Открытие биохимиков поможет создать вакцину против опасных стрептококков,,,,_бактерии_биология _медицина_химия
0,polit.ru//news/2016/09/06/ps_philae/,http://polit.ru/rubric/proscience/,06 сентября 2016,На фотографиях увидели потерянный модуль Philae,,,,_астрономия_кометы_космос
0,polit.ru//news/2016/09/06/ps_taste/,http://polit.ru/rubric/proscience/,06 сентября 2016,Назван кандидат на роль шестого вкуса,,,,_биология _физиология_химия
0,polit.ru//news/2016/09/06/ps_wiehenvenator/,http://polit.ru/rubric/proscience/,06 сентября 2016,Описан вихенвенатор – самый крупный хищный динозавр из Германии,,,,_биология _динозавры_палеонтология
0,polit.ru//news/2016/09/07/ps_ankylosaurus/,http://polit.ru/rubric/proscience/,07 сентября 2016,К удивлению ученых анкилозавры ели рыбу,,,,_биология _динозавры_палеонтология_эволюция 
0,polit.ru//news/2016/09/07/ps_drivers/,http://polit.ru/rubric/proscience/,07 сентября 2016,Пожилые водители на дороге оказались не опаснее своих молодых коллег,,,,_психофизиология_старение
0,polit.ru//news/2016/09/07/ps_twin_puppies/,http://polit.ru/rubric/proscience/,07 сентября 2016,Впервые подтверждена идентичность щенков-близнецов,,,,_биология _животные
0,polit.ru//news/2016/09/08/ps_terzan5/,http://polit.ru/rubric/proscience/,08 сентября 2016,В Млечном пути открыли древнейшее звездное скопление,,,,_астрономия
0,polit.ru//news/2016/09/08/ps_tsunami/,http://polit.ru/rubric/proscience/,08 сентября 2016,Цунами создано в лабораторных условиях,,,,_океанология
0,polit.ru//news/2016/09/09/ps_giraffe/,http://polit.ru/rubric/proscience/,09 сентября 2016,Генетики разделили жирафов на четыре вида,,,,_биология _биоразнообразие_генетика_днк_животные
0,polit.ru//news/2016/09/09/ps_hair_protein/,http://polit.ru/rubric/proscience/,09 сентября 2016,Разработан метод идентификации личности по волосам,,,,_биология _криминалистика 
0,polit.ru//news/2016/09/09/ps_mpti/,http://polit.ru/rubric/proscience/,09 сентября 2016,Состояние недоношенных младенцев можно будет контролировать по анализу мочи,,,,_дети_медицина
0,polit.ru//news/2016/09/09/ps_osiris/,http://polit.ru/rubric/proscience/,09 сентября 2016,OSIRIS-REx начал полет к астероиду,,,,_астероиды_космос
0,polit.ru//news/2016/09/12/ps_ama_helene/,http://polit.ru/rubric/proscience/,12 сентября 2016,Египетская эпитафия III века принадлежала еврейке-христианке,,,,_античность_древний египет_история
0,polit.ru//news/2016/09/12/ps_clisson/,http://polit.ru/rubric/proscience/,12 сентября 2016,Рукопись молодого Наполеона уйдет с молотка,,,,_аукционы_история_литература_франция
0,polit.ru//news/2016/09/12/ps_mustard/,http://polit.ru/rubric/proscience/,12 сентября 2016,Индийские власти готовы одобрить генетически модифицированную горчицу,,,,_генетика_индия_растения_сельское хозяйство
0,polit.ru//news/2016/09/13/ps_asthma/,http://polit.ru/rubric/proscience/,13 сентября 2016,Изменения в составе кишечных бактерий предотвратят астму и аллергию,,,,_бактерии_биология _медицина
0,polit.ru//news/2016/09/13/ps_cuttlefish/,http://polit.ru/rubric/proscience/,13 сентября 2016,Каракатицы продемонстрировали навыки счета,,,,_биология _моллюски_этология
0,polit.ru//news/2016/09/13/ps_lokapala/,http://polit.ru/rubric/proscience/,13 сентября 2016,22 золотые пластины с именами богов найдены на Яве,,,,_археология_индонезия_история
0,polit.ru//news/2016/09/13/ps_peer_reiew/,http://polit.ru/rubric/proscience/,13 сентября 2016,В Москве предложили соорудить памятник анонимному рецензенту,,,,_наука_научный юмор_памятники архитектуры
0,polit.ru//news/2016/09/14/ps_nesophontes/,http://polit.ru/rubric/proscience/,14 сентября 2016,Изучена ДНК вымершего «островного убийцы»,,,,_генетика_млекопитающие_палеонтология_эволюция 
0,polit.ru//news/2016/09/14/ps_reading/,http://polit.ru/rubric/proscience/,14 сентября 2016,Вероятное погребение еще одного английского короля нашли под автостоянкой,,,,_археология_великобритания_история
0,polit.ru//news/2016/09/15/ps_alala/,http://polit.ru/rubric/proscience/,15 сентября 2016,Гавайские вороны умеют делать орудия труда,,,,_биология _птицы_этология
0,polit.ru//news/2016/09/15/ps_fireflies/,http://polit.ru/rubric/proscience/,15 сентября 2016,Сроки появления светлячков зависят от температуры и влажности,,,,_биология _насекомые_экология
0,polit.ru//news/2016/09/16/ps_bandicoots/,http://polit.ru/rubric/proscience/,16 сентября 2016,Отсутствие на Тасмании динго сослужило плохую службу местным бандикутам,,,,_австралия_биология _млекопитающие_экология
0,polit.ru//news/2016/09/16/ps_dung_beetles/,http://polit.ru/rubric/proscience/,16 сентября 2016,Жуки-навозники помогут определять видовой состав животных в заповедниках,,,,_биология _днк_насекомые_южная африка
0,polit.ru//news/2016/09/16/ps_markian1018/,http://polit.ru/rubric/proscience/,16 сентября 2016,Голодающая черная дыра вызвала изменения яркости галактики,,,,_астрономия_черные дыры
0,polit.ru//news/2016/09/19/ps_chatal/,http://polit.ru/rubric/proscience/,19 сентября 2016,Фигурка женщины возрастом более 8000 тысяч лет найдена в Турции,,,,_археология_история_неолит_турция
0,polit.ru//news/2016/09/19/ps_egg/,http://polit.ru/rubric/proscience/,19 сентября 2016,Яйцо страуса помогло установить рекорд древности извлеченных исследователями белковых молекул,,,,_биология _палеонтология
0,polit.ru//news/2016/09/19/ps_pot/,http://polit.ru/rubric/proscience/,19 сентября 2016,Найденный датскими археологами горшок пригорел 3000 лет назад,,,,_археология_дания
0,polit.ru//news/2016/09/19/ps_snowshoe/,http://polit.ru/rubric/proscience/,19 сентября 2016,Любопытная находка картографа оказалась древнейшим снегоступом,,,,_археология_италия
0,polit.ru//news/2016/09/20/ps_elephantes/,http://polit.ru/rubric/proscience/,20 сентября 2016,Слоны и мамонты занимались межвидовым скрещиванием,,,,_биология _генетика_днк_мамонты_млекопитающие_палеонтология_эволюция 
0,polit.ru//news/2016/09/20/ps_helium/,http://polit.ru/rubric/proscience/,20 сентября 2016,Ученые раскрыли роль диффузии в ранней Вселенной,,,,_астрономия_вселенная
0,polit.ru//news/2016/09/20/ps_pluto/,http://polit.ru/rubric/proscience/,20 сентября 2016,Получил объяснение механизм возникновения на Плутоне ледников,,,,_климатология_планетология_плутон
0,polit.ru//news/2016/09/21/ps_brain/,http://polit.ru/rubric/proscience/,21 сентября 2016,Исследователи мозга собрались в Нью-Йорке,,,,_мозг_нейробиология
0,polit.ru//news/2016/09/21/ps_sad_movies/,http://polit.ru/rubric/proscience/,21 сентября 2016,Просмотр грустных фильмов укрепляет социальные связи и помогает переносить боль,,,,_психология_психофизиология
0,polit.ru//news/2016/09/21/ps_spiders/,http://polit.ru/rubric/proscience/,21 сентября 2016,Пауки-самцы выбирают незрелых партнерш и избегают съедения,,,,_биология _животные
0,polit.ru//news/2016/09/21/ps_waterbear/,http://polit.ru/rubric/proscience/,21 сентября 2016,Устойчивость тихоходок к радиации определяется одним геном,,,,_биология _генетика_животные
0,polit.ru//news/2016/09/22/ps_blobs/,http://polit.ru/rubric/proscience/,22 сентября 2016,Галактики похожи на уличные фонари в тумане,,,,_астрономия
0,polit.ru//news/2016/09/22/ps_horses/,http://polit.ru/rubric/proscience/,22 сентября 2016,Лошади оказались способны к общению при помощи символов,,,,_этология
0,polit.ru//news/2016/09/23/ps_alma/,http://polit.ru/rubric/proscience/,23 сентября 2016,Радиотелескоп заглянул на 10 миллиардов лет назад,,,,_астрономия
0,polit.ru//news/2016/09/23/ps_scolopsis/,http://polit.ru/rubric/proscience/,23 сентября 2016,Маленькие рыбки обстреливают гигантского хищного червя,,,,_биология _рыбы_этология
0,polit.ru//news/2016/09/23/ps_vindolanda/,http://polit.ru/rubric/proscience/,23 сентября 2016,Множество кожаных сандалий нашли при раскопках римской крепости Виндоланда,,,,_античность_археология_великобритания
0,polit.ru//news/2016/09/26/ps_fast/,http://polit.ru/rubric/proscience/,26 сентября 2016,В Китае начал работу крупнейший в мире радиотелескоп,,,,_астрономия_китай
0,polit.ru//news/2016/09/26/ps_indigo/,http://polit.ru/rubric/proscience/,26 сентября 2016,Люди использовали краситель индиго уже 6000 лет назад,,,,_археология_перу
0,polit.ru//news/2016/09/26/ps_mipt/,http://polit.ru/rubric/proscience/,26 сентября 2016,Структуру белков будет определять рентгеновский лазер,,,,_химия
0,polit.ru//news/2016/09/26/ps_sleeping_sickness/,http://polit.ru/rubric/proscience/,26 сентября 2016,Сонная болезнь скрывается в человеческой коже,,,,_биология _медицина
0,polit.ru//news/2016/09/27/ps_europa/,http://polit.ru/rubric/proscience/,27 сентября 2016,Ученые задумали получить для анализа воду из гейзеров Европы,,,,_жизнь вне земли_космос_планетология_юпитер
0,polit.ru//news/2016/09/27/ps_fishes/,http://polit.ru/rubric/proscience/,27 сентября 2016,Эволюционный успех рыб не связан с удвоением генома,,,,_биология _генетика_палеонтология_рыбы_эволюция 
0,polit.ru//news/2016/09/27/ps_kidney_stone/,http://polit.ru/rubric/proscience/,27 сентября 2016,Американские горки помогают от камней в почках,,,,_биология _медицина
0,polit.ru//news/2016/09/27/ps_monarch/,http://polit.ru/rubric/proscience/,27 сентября 2016,Мексиканская полиция защищает перелетных бабочек,,,,_мексика_насекомые_охрана лесов
0,polit.ru//news/2016/09/28/ps_blood_vessel/,http://polit.ru/rubric/proscience/,28 сентября 2016,Детей с пороком сердца смогут вылечить за одну операцию,,,,_биология _медицина
0,polit.ru//news/2016/09/28/ps_flower/,http://polit.ru/rubric/proscience/,28 сентября 2016,Искусственный цветок из программируемого гидрогеля расцвел в лаборатории,,,,_химия
0,polit.ru//news/2016/09/28/ps_luna/,http://polit.ru/rubric/proscience/,28 сентября 2016,Археологи раскопали мусорную кучу в первом в США долговременного поселении европейцев,,,,_археология_история_сша_флорида
0,polit.ru//news/2016/09/29/ps_mercury/,http://polit.ru/rubric/proscience/,29 сентября 2016,Признаки тектонической активности замечены на Меркурии,,,,_меркурий_планетология
0,polit.ru//news/2016/09/29/ps_mipt/,http://polit.ru/rubric/proscience/,29 сентября 2016,Физики из МФТИ разработали компактный плазмонный генератор на основе графена,,,,_физика
0,polit.ru//news/2016/09/29/ps_novae/,http://polit.ru/rubric/proscience/,29 сентября 2016,Древнеримская солдатская баня раскопана в Болгарии,,,,_античность_археология_болгария_история
0,polit.ru//news/2016/09/29/ps_pangolin/,http://polit.ru/rubric/proscience/,29 сентября 2016,Более 180 стран поддержали запрет торговли панголинами,,,,_биоразнообразие_млекопитающие_охрана окружающей среды
0,polit.ru//news/2016/09/29/ps_petm/,http://polit.ru/rubric/proscience/,29 сентября 2016,56 миллионов лет назад в Землю врезалась комета,,,,_геология_климатология_прошлое земли
0,polit.ru//news/2016/09/30/ps_eso/,http://polit.ru/rubric/proscience/,30 сентября 2016,Астрономы нашли «звездный кокон» в Большом Магеллановом облаке,,,,_астрономия_жизнь вне земли
0,polit.ru//news/2016/10/03/ps_artificial_pancreas/,http://polit.ru/rubric/proscience/,03 октября 2016,В США начнут применять «искусственную поджелудочную железу»,,,,_медицина
0,polit.ru//news/2016/10/03/ps_fratercula_arctica/,http://polit.ru/rubric/proscience/,03 октября 2016,Новая пища не идет на пользу птенцам тупиков,,,,_птицы_экология_этология
0,polit.ru//news/2016/10/03/ps_sc_anemia/,http://polit.ru/rubric/proscience/,03 октября 2016,Скоро будет испытан генетический метод лечения серповидно-клеточной анемии,,,,_геном_медицина
0,polit.ru//news/2016/10/04/ps_footprint/,http://polit.ru/rubric/proscience/,04 октября 2016,Огромный след динозавра найден в пустыне Гоби,,,,_динозавры_монголия_палеонтология
0,polit.ru//news/2016/10/04/ps_mipt/,http://polit.ru/rubric/proscience/,04 октября 2016,Ученые заперли молекулы воды в кристалле берилла,,,,_материаловедение_физика
0,polit.ru//news/2016/10/04/ps_skipsea/,http://polit.ru/rubric/proscience/,04 октября 2016,Нормандская крепость в Йоркшире была построена на кургане возрастом 2500 лет,,,,_археология_великобритания_история
0,polit.ru//news/2016/10/05/ps_dione/,http://polit.ru/rubric/proscience/,05 октября 2016,На спутнике Сатурна Дионе есть подледный океан,,,,_астрономия_жизнь вне земли_планетология_спутники
0,polit.ru//news/2016/10/05/ps_w123_10/,http://polit.ru/rubric/proscience/,05 октября 2016,В антарктическом озере Восток обитает неизвестная бактерия,,,,_антарктида_бактерии_озеро восток
0,polit.ru//news/2016/10/05/ps_yawn/,http://polit.ru/rubric/proscience/,05 октября 2016,Животные с большим мозгом зевают дольше,,,,_биология _животные
0,polit.ru//news/2016/10/06/ps_bumblebee/,http://polit.ru/rubric/proscience/,06 октября 2016,Умеющие тянуть за нитку шмели передают свой опыт товарищам,,,,_биология _насекомые_этология
0,polit.ru//news/2016/10/06/ps_cod/,http://polit.ru/rubric/proscience/,06 октября 2016,У трески существуют региональные диалекты,,,,_биология _великобритания_рыбы_этология
0,polit.ru//news/2016/10/06/ps_contract/,http://polit.ru/rubric/proscience/,06 октября 2016,Найден текст договора аренды возрастом более 2000 лет,,,,_античность_археология_турция
0,polit.ru//news/2016/10/06/ps_eso/,http://polit.ru/rubric/proscience/,06 октября 2016,Астрономы разглядели скрытые за космической пылью звезды,,,,_астрономия_космос
0,polit.ru//news/2016/10/07/ps_ceropegia/,http://polit.ru/rubric/proscience/,07 октября 2016,Южноафриканское растение пахнет умирающими пчелами,,,,_биология _растения_экология_южная африка
0,polit.ru//news/2016/10/07/ps_dog/,http://polit.ru/rubric/proscience/,07 октября 2016,Англичанин эпохи мезолита проделал со своей собакой путь в 400 километров,,,,_археология_великобритания
0,polit.ru//news/2016/10/07/ps_portraits/,http://polit.ru/rubric/proscience/,07 октября 2016,Принадлежавшие Ремарку фаюмские портреты будут проданы с аукциона,,,,_аукционы_история искусства
0,polit.ru//news/2016/10/10/ps_haddo_house/,http://polit.ru/rubric/proscience/,10 октября 2016,В шотландском поместье обнаружена картина Рафаэля,,,,_история искусства_шотландия
0,polit.ru//news/2016/10/10/ps_hagby/,http://polit.ru/rubric/proscience/,10 октября 2016,Считавшийся потерянным рунический камень найден в шведской церкви,,,,_археология_викинги_швеция
0,polit.ru//news/2016/10/10/ps_ulmus/,http://polit.ru/rubric/proscience/,10 октября 2016,Исчезнувшая разновидность вяза обнаружена в Эдинбурге,,,,_растения_шотландия
0,polit.ru//news/2016/10/11/ps_dance/,http://polit.ru/rubric/proscience/,11 октября 2016,Завершается конкурс научного танца,,,,_научный юмор_популяризация науки
0,polit.ru//news/2016/10/11/ps_mipt/,http://polit.ru/rubric/proscience/,11 октября 2016,Терагерцевое излучение сделает компьютеры сверхбыстрыми,,,,_физика
0,polit.ru//news/2016/10/11/ps_skin_heart/,http://polit.ru/rubric/proscience/,11 октября 2016,Полученные из кожи стволовые клетки помогут сердцу,,,,_биология _медицина_сердце_стволовые клетки
0,polit.ru//news/2016/10/12/ps_dagonodum/,http://polit.ru/rubric/proscience/,12 октября 2016,Чудовищное божество из книг Лавкрафта дало имя ископаемому киту,,,,_биология _дания_палеонтология
0,polit.ru//news/2016/10/12/ps_exercise/,http://polit.ru/rubric/proscience/,12 октября 2016,Физическая активность в гневе увеличивает риск сердечного приступа в три раза,,,,_медицина_сердце
0,polit.ru//news/2016/10/12/ps_oven/,http://polit.ru/rubric/proscience/,12 октября 2016,Угощение для древнего пира найдено в Канаде,,,,_археология_канада
0,polit.ru//news/2016/10/12/ps_project_blue/,http://polit.ru/rubric/proscience/,12 октября 2016,Астрономы хотят сфотографировать экзопланету,,,,_астрономия_космос_планетология
0,polit.ru//news/2016/10/13/ps_agincourt/,http://polit.ru/rubric/proscience/,13 октября 2016,Опубликованы имена более 3500 участников битвы при Азенкуре,,,,"_великобритания_история_музеи, архивы, базы данных, библиотеки_франция"
0,polit.ru//news/2016/10/13/ps_eso/,http://polit.ru/rubric/proscience/,13 октября 2016,В центре Млечного пути нашли остатки реликтового шарового звездного скопления,,,,_астрономия
0,polit.ru//news/2016/10/13/ps_meteorites/,http://polit.ru/rubric/proscience/,13 октября 2016,Луна находится под активным метеоритным обстрелом,,,,_астрономия_космос_луна_метеориты_планетология
0,polit.ru//news/2016/10/13/ps_mipt/,http://polit.ru/rubric/proscience/,13 октября 2016,Новая компьютерная программа предсказывает химические связи,,,,_компьютерные технологии_фармакология_химия
0,polit.ru//news/2016/10/14/ps_chimpanzees/,http://polit.ru/rubric/proscience/,14 октября 2016,Процесс обучения молодых шимпанзе сняли на видео,,,,_биология _обезьяны_этология
0,polit.ru//news/2016/10/14/ps_planet/,http://polit.ru/rubric/proscience/,14 октября 2016,В Солнечной системе нашли новую карликовую планету,,,,_астрономия_космос
0,polit.ru//news/2016/10/14/ps_spiders/,http://polit.ru/rubric/proscience/,14 октября 2016,Волосатые ноги пауков позволяют им нас слышать,,,,_биология _животные
0,polit.ru//news/2016/10/14/ps_syrinx/,http://polit.ru/rubric/proscience/,14 октября 2016,У жившей 66 миллионов лет назад птицы найден голосовой орган,,,,_биология _палеонтология_птицы_эволюция 
0,polit.ru//news/2016/10/17/ps_armintxe/,http://polit.ru/rubric/proscience/,17 октября 2016,Памятник палеолитического искусства обнаружен на севере Испании,,,,_археология_испания_палеолит
0,polit.ru//news/2016/10/17/ps_greek_lekythos/,http://polit.ru/rubric/proscience/,17 октября 2016,Рентгеновские лучи открывают секреты античных мастеров,,,,_античность_материаловедение_междисциплинарные исследования
0,polit.ru//news/2016/10/17/ps_irish_badger/,http://polit.ru/rubric/proscience/,17 октября 2016,Ирландский барсук раскопал древнее захоронение,,,,_археология_ирландия
0,polit.ru//news/2016/10/17/ps_mars/,http://polit.ru/rubric/proscience/,17 октября 2016,Mars Express обнаружил на Марсе погребенные ледники,,,,_марс_планетология
0,polit.ru//news/2016/10/18/ps_bathoneia/,http://polit.ru/rubric/proscience/,18 октября 2016,Найдена византийская фармацевтическая фабрика VII века,,,,_археология_византия_история_турция
0,polit.ru//news/2016/10/18/ps_mipt/,http://polit.ru/rubric/proscience/,18 октября 2016,Два лазерных луча исследуют микрокристаллы белков,,,,_фармакология_химия
0,polit.ru//news/2016/10/18/ps_xenon_nitrogen/,http://polit.ru/rubric/proscience/,18 октября 2016,Высокое давление заставило ксенон соединиться с азотом,,,,_химия
0,polit.ru//news/2016/10/19/ps_l91/,http://polit.ru/rubric/proscience/,19 октября 2016,Объект L91 совершает свой путь вокруг Солнца за 20 тысяч лет,,,,_астрономия_планетология
0,polit.ru//news/2016/10/19/ps_migraine/,http://polit.ru/rubric/proscience/,19 октября 2016,Обнаружена связь между мигренью и бактериями,,,,_бактерии_биология _медицина
0,polit.ru//news/2016/10/20/ps_eso/,http://polit.ru/rubric/proscience/,20 октября 2016,Очень Большой Телескоп разглядел звездные ветры Эты Киля,,,,_астрономия
0,polit.ru//news/2016/10/20/ps_mipt/,http://polit.ru/rubric/proscience/,20 октября 2016,Фотодетекторы станут лучше видеть благодаря ультрафиолету,,,,_физика
0,polit.ru//news/2016/10/20/ps_stone/,http://polit.ru/rubric/proscience/,20 октября 2016,Бразильские обезьяны ставят в тупик археологов,,,,_археология_бразилия_обезьяны_эволюция человека
0,polit.ru//news/2016/10/21/ps_knee_and_nose/,http://polit.ru/rubric/proscience/,21 октября 2016,Нос помогает восстановить коленный сустав,,,,_биология _медицина
0,polit.ru//news/2016/10/21/ps_pollen/,http://polit.ru/rubric/proscience/,21 октября 2016,Пыльца подскажет способы регулировать рост растений,,,,_биология _растения_сельское хозяйство_химия
0,polit.ru//news/2016/10/24/ps_hydrogen/,http://polit.ru/rubric/proscience/,24 октября 2016,Ученые сделали самую подробную карту распределения водорода в нашей Галактике,,,,_астрономия
0,polit.ru//news/2016/10/24/ps_mice/,http://polit.ru/rubric/proscience/,24 октября 2016,Древние жители Оркнейских островов жарили шашлыки из полевок,,,,_археология_великобритания
0,polit.ru//news/2016/10/24/ps_praetextatus/,http://polit.ru/rubric/proscience/,24 октября 2016,Загородная вилла IV века найдена в окрестностях Флоренции,,,,_античность_археология_история_италия
0,polit.ru//news/2016/10/24/ps_titanosaurs/,http://polit.ru/rubric/proscience/,24 октября 2016,Австралийские палеонтологи представили публике пятнадцатиметрового динозавра,,,,_биология _динозавры_палеонтология_эволюция 
0,polit.ru//news/2016/10/25/ps_begonia/,http://polit.ru/rubric/proscience/,25 октября 2016,Синие листья помогают растению эффективнее использовать солнечный свет,,,,_биология _растения
0,polit.ru//news/2016/10/25/ps_disk_detective/,http://polit.ru/rubric/proscience/,25 октября 2016,Астрономическое открытие совершили восемь любителей,,,,_астрономия_наука
0,polit.ru//news/2016/10/26/ps_assasin_bugs/,http://polit.ru/rubric/proscience/,26 октября 2016,Хищные клопы нападают на пауков на их собственной паутине,,,,_биология _насекомые
0,polit.ru//news/2016/10/26/ps_guppies/,http://polit.ru/rubric/proscience/,26 октября 2016,Экологи предупреждают об опасности рыбок гуппи,,,,_рыбы_экология
0,polit.ru//news/2016/10/26/ps_quasars/,http://polit.ru/rubric/proscience/,26 октября 2016,Далекие квазары окружены светящимися газовыми облаками,,,,_астрономия
0,polit.ru//news/2016/10/27/ps_ancylostoma/,http://polit.ru/rubric/proscience/,27 октября 2016,Паразитический червь даст средство для борьбы с астмой,,,,_биология _медицина_паразиты
0,polit.ru//news/2016/10/27/ps_dance/,http://polit.ru/rubric/proscience/,27 октября 2016,Завершился конкурс научного танца,,,,_научный юмор_популяризация науки
0,polit.ru//news/2016/10/27/ps_mosasaur/,http://polit.ru/rubric/proscience/,27 октября 2016,В черепе мозазавра застрял зуб его сородича,,,,_биология _палеонтология
0,polit.ru//news/2016/10/28/ps_brain/,http://polit.ru/rubric/proscience/,28 октября 2016,Палеонтологи изучают образец мозга динозавра,,,,_биология _динозавры_палеонтология
0,polit.ru//news/2016/10/28/ps_chimps_and_bonobo/,http://polit.ru/rubric/proscience/,28 октября 2016,Генетики уличили шимпанзе и бонобо в межвидовом спаривании,,,,_биология _генетика_обезьяны_эволюция 
0,polit.ru//news/2016/10/28/ps_mare_orientale/,http://polit.ru/rubric/proscience/,28 октября 2016,Карта недр Луны помогла раскрыть тайну загадочного кратера,,,,_астрономия_луна_метеориты_планетология
0,polit.ru//news/2016/10/28/ps_mipt/,http://polit.ru/rubric/proscience/,28 октября 2016,Из сверхпроводящего кубита создан однофотонный излучатель,,,,_квантовая физика_квантовые технологии
0,polit.ru//news/2016/10/31/ps_bacilla/,http://polit.ru/rubric/proscience/,31 октября 2016,Бактерии из «умной почвы» займутся ремонтом фундаментов,,,,_архитектура_бактерии_градостроительство
0,polit.ru//news/2016/10/31/ps_batroun/,http://polit.ru/rubric/proscience/,31 октября 2016,Древнее кладбище обнаружено археологами в Ливане,,,,_археология_история_ливан
0,polit.ru//news/2016/10/31/ps_frankensteins_monster/,http://polit.ru/rubric/proscience/,31 октября 2016,Потомство монстра Франкенштейна могло заселить весь мир,,,,_биология _литература_футурология и научная фантастика_экология
0,polit.ru//news/2016/10/31/ps_negative_thermal_expansion/,http://polit.ru/rubric/proscience/,31 октября 2016,Маленькие звездочки сжимаются при нагревании,,,,_материаловедение_физика
0,polit.ru//news/2016/11/01/ps_autism/,http://polit.ru/rubric/proscience/,01 ноября 2016,Расстройства аутического спектра связаны с мутациями в геноме митохондрий,,,,_аутизм _биология _генетика_днк_медицина
0,polit.ru//news/2016/11/01/ps_emerald_ash_borer/,http://polit.ru/rubric/proscience/,01 ноября 2016,Жук-вредитель распробовал древесину оливы,,,,_биология _насекомые_сельское хозяйство
0,polit.ru//news/2016/11/01/ps_spine/,http://polit.ru/rubric/proscience/,01 ноября 2016,Полет в космос ненадолго делает выше ростом и вызывает боли в спине,,,,_космос_медицина_подготовка космонавтов
0,polit.ru//news/2016/11/01/ps_witches/,http://polit.ru/rubric/proscience/,01 ноября 2016,В сети опубликован список шотландских ведьм,,,,_библиотека онлайн_история
0,polit.ru//news/2016/11/02/ps_arundo/,http://polit.ru/rubric/proscience/,02 ноября 2016,Маленькие насекомые победили гигантский тростник,,,,_биология _насекомые_сельское хозяйство_сша
0,polit.ru//news/2016/11/02/ps_mipt/,http://polit.ru/rubric/proscience/,02 ноября 2016,Наносенсоры предупредят об опасности ,,,,_химия
0,polit.ru//news/2016/11/03/ps_birds/,http://polit.ru/rubric/proscience/,03 ноября 2016,Благодаря охотникам у птиц увеличился мозг,,,,_биология _дания_птицы
0,polit.ru//news/2016/11/03/ps_eso/,http://polit.ru/rubric/proscience/,03 ноября 2016,Астрономы сфотографировали «Столпы Разрушения»,,,,_астрономия
0,polit.ru//news/2016/11/03/ps_stripes/,http://polit.ru/rubric/proscience/,03 ноября 2016,Африканские полосатые мыши и бурундуки помогли генетикам,,,,_биология _генетика_млекопитающие
0,polit.ru//news/2016/11/07/ps_bhutan/,http://polit.ru/rubric/proscience/,07 ноября 2016,В истории Бутана нашлись упоминания о землетрясениях,,,,_геофизика_землетрясение
0,polit.ru//news/2016/11/07/ps_electron_microscope/,http://polit.ru/rubric/proscience/,07 ноября 2016,Получены цветные изображения на электронном микроскопе,,,,_биология _химия
0,polit.ru//news/2016/11/08/ps_120_boats/,http://polit.ru/rubric/proscience/,08 ноября 2016,На стенах гробницы фараона было изображено более 120 кораблей,,,,_археология_древний египет_история
0,polit.ru//news/2016/11/08/ps_bonobo/,http://polit.ru/rubric/proscience/,08 ноября 2016,Карликовым шимпанзе к старости тоже нужны очки,,,,_биология _обезьяны
0,polit.ru//news/2016/11/08/ps_emdrive/,http://polit.ru/rubric/proscience/,08 ноября 2016,«Невозможный двигатель» прошел испытания,,,,_технологии_физика
0,polit.ru//news/2016/11/08/ps_eric/,http://polit.ru/rubric/proscience/,08 ноября 2016,Первый робот-андроид Великобритании вновь в строю,,,,_великобритания_история науки_робототехника
0,polit.ru//news/2016/11/09/ps_curiosolitae/,http://polit.ru/rubric/proscience/,09 ноября 2016,Галло-римская вилла раскопана в Бретани,,,,_античность_археология_история_франция
0,polit.ru//news/2016/11/09/ps_emoji/,http://polit.ru/rubric/proscience/,09 ноября 2016,«Научные пиктограммы» предложили внести в кодировку Юникод,,,,_научный юмор_популяризация науки
0,polit.ru//news/2016/11/09/ps_hawkmoths/,http://polit.ru/rubric/proscience/,09 ноября 2016,Бабочки помогают исследовать работу систем восприятия,,,,_биология _зрение_насекомые_физиология
0,polit.ru//news/2016/11/09/ps_killer_aasteroid/,http://polit.ru/rubric/proscience/,09 ноября 2016,Южное полушарие Земли быстрее восстановилось после столкновения с астероидом,,,,_астероиды_палеонтология
0,polit.ru//news/2016/11/10/ps_eso/,http://polit.ru/rubric/proscience/,10 ноября 2016,Удалось разглядеть неизвестные детали протопланетных дисков,,,,_астрономия
