path,source,url,date,title,subtitle,author,rubrics,tags,genre
chrdk.ru/articles/tech_cryptocurrency_environmental_impact.txt,https://chrdk.ru/,https://chrdk.ru/tech/cryptocurrency_environmental_impact,14.09.2017,Деньги из воздуха,Как добыча криптовалют может повлиять на мировую энергетику и климат,Михаил Петров,,Информационные технологии_Футурология_Экология,Статьи
chrdk.ru/articles/tech_cure-for-coeliac-disease.txt,https://chrdk.ru/,https://chrdk.ru/tech/cure-for-coeliac-disease,17.11.2017,Осталось ждать три-четыре года,Андрей Замятнин — о разработке лекарства от врожденной непереносимости глютена,Редакция «Чердака»,,Интервью_Медицина_Клеточная биология,Статьи
chrdk.ru/articles/tech_curiosity-drill-repaired.txt,https://chrdk.ru/,https://chrdk.ru/tech/curiosity-drill-repaired,31.10.2017,Бурить впредь нежно,"Сломавшаяся буровая установка Curiosity снова готова к работе, но бурить теперь придется по-новому",Виталий Егоров,,Геология_Робототехника_Планетология,Статьи
chrdk.ru/articles/tech_curious_contraptions.txt,https://chrdk.ru/,https://chrdk.ru/tech/curious_contraptions,28.02.2017,Придумано до нас,"Ранние предшественники пяти изобретений, которыми мы пользуемся каждый день",Екатерина Боровикова,,История_Информационные технологии,Статьи
chrdk.ru/articles/tech_cybatlon.txt,https://chrdk.ru/,https://chrdk.ru/tech/cybatlon,28.09.2016,Подготовка к Кибатлону,Фоторепортаж с открытой тренировки в Сколково,Анастасия Тмур,,Робототехника_Нейронауки_Репортаж_Технологии_Фото,Статьи
chrdk.ru/articles/tech_digital_heart.txt,https://chrdk.ru/,https://chrdk.ru/tech/digital_heart,10.11.2016,Оцифрованное сердце,Перспективы персональной кардиомедицины,Михаил Петров,,Биология_Футурология_Медицина_Технологии_Электроника,Статьи
chrdk.ru/articles/tech_digital_humanities.txt,https://chrdk.ru/,https://chrdk.ru/tech/digital_humanities,29.05.2017,Быстрое чтение,Зачем компьютеры читают книги и что они там находят,Михаил Петров,,Информационные технологии,Статьи
chrdk.ru/articles/tech_dolly_the_sheep.txt,https://chrdk.ru/,https://chrdk.ru/tech/dolly_the_sheep,22.02.2017,Овечья доля,"Зачем клонируют животных и правда ли, что клоны рождаются старыми",Екатерина Боровикова,,Генетика,Статьи
chrdk.ru/articles/tech_drones_in_russia.txt,https://chrdk.ru/,https://chrdk.ru/tech/drones_in_russia,29.12.2016,Маленькие беспилотные друзья,Как дроны бороздят просторы нашей необъятной родины,Екатерина Боровикова,,Робототехника,Статьи
chrdk.ru/articles/tech_e-cigarettes.txt,https://chrdk.ru/,https://chrdk.ru/tech/e-cigarettes,05.09.2016,Не вполне безопасны,Эксперты об электронных сигаретах,Екатерина Боровикова,,Интервью_Медицина,Статьи
chrdk.ru/articles/tech_edu_gadgets.txt,https://chrdk.ru/,https://chrdk.ru/tech/edu_gadgets,04.09.2016,Бот в помощь,Об инновациях в сфере образования,,,Информационные технологии_Дети_Образование,Статьи
chrdk.ru/articles/tech_embryo_crispr.txt,https://chrdk.ru/,https://chrdk.ru/tech/embryo_crispr,15.02.2017,"Человек, издание исправленное",В США разрешили эксперименты по генетическому редактированию эмбрионов человека,Екатерина Боровикова,,Генетика_Медицина,Статьи
chrdk.ru/articles/tech_est_li_budushhee_u_mnogorazovoi_kosmonavtiki.txt,https://chrdk.ru/,https://chrdk.ru/tech/est_li_budushhee_u_mnogorazovoi_kosmonavtiki,28.01.2016,И повторить!,Есть ли будущее у многоразовой космонавтики,Екатерина Боровикова,,История_Авиация и космос,Статьи
chrdk.ru/articles/tech_extended_version.txt,https://chrdk.ru/,https://chrdk.ru/tech/extended_version,10.07.2017,"Мозг, издание дополненное",Можно ли соединить мозг с компьютером и зачем,Екатерина Боровикова,,Информационные технологии_Нейронауки_Футурология,Статьи
chrdk.ru/articles/tech_fiziki_nauchilis_vosstanavlivat_zaputannoe_sostoyanie_rasputavshihsya_chastits.txt,https://chrdk.ru/,https://chrdk.ru/tech/fiziki_nauchilis_vosstanavlivat_zaputannoe_sostoyanie_rasputavshihsya_chastits,13.10.2015,Заплатить по квантовому кредиту, Физики преодолели еще одно препятствие на пути к квантовой связи,Екатерина Боровикова,,Российская наука_Квантовые технологии,Статьи
chrdk.ru/articles/tech_flesh_nor_fowl.txt,https://chrdk.ru/,https://chrdk.ru/tech/flesh_nor_fowl,25.04.2017,Ни рыба ни мясо,Как анализ ДНК раскрывает всю правду о еде,Ольга Добровидова,,Биотехнологии_Еда,Статьи
chrdk.ru/articles/tech_fragile.txt,https://chrdk.ru/,https://chrdk.ru/tech/fragile,03.07.2017,"Осторожно, хрупкое!",О неразрушающих методах исследования,Екатерина Боровикова,,Физика_Археология_История_Технологии,Статьи
chrdk.ru/articles/tech_fuel_cell_ekb.txt,https://chrdk.ru/,https://chrdk.ru/tech/fuel_cell_ekb,27.12.2016,В обход Карно,Как работают топливные элементы и почему за ними будущее,Михаил Петров,,Химия_Материаловедение_Энергетика_Российская наука_Наука в университетах,Статьи
chrdk.ru/articles/tech_future_body.txt,https://chrdk.ru/,https://chrdk.ru/tech/future_body,11.11.2017,Тела грядущих дней,"Прошлое, настоящее и будущее киборгов в девяти вопросах",Михаил Петров,,Социология_Робототехника_Нейронауки_Интервью_Футурология_Российская наука_Медицина_Технологии_Электроника,Статьи
chrdk.ru/articles/tech_future_technicians.txt,https://chrdk.ru/,https://chrdk.ru/tech/future_technicians,12.12.2016,Новые механики,Кто и как будет управлять механизмами будущего,Вероника Коломкина,,Робототехника_Футурология_Профессии города будущего,Статьи
chrdk.ru/articles/tech_gamma-lokator.txt,https://chrdk.ru/,https://chrdk.ru/tech/gamma-lokator,06.10.2015,Найти и обезвредить,В России изобрели гамма-детектор для обнаружения раковых заболеваний,,,Ядерные технологии_Российская наука_Медицина,Статьи
chrdk.ru/articles/tech_gde_i_kak_nauchitsya_byt_stroitelem_i_kamenshhikom_budushhego.txt,https://chrdk.ru/,https://chrdk.ru/tech/gde_i_kak_nauchitsya_byt_stroitelem_i_kamenshhikom_budushhego,04.12.2015,Управляем стройкой с мобильного телефона,Где и как научиться быть строителем и каменщиком будущего,Андрей Кучеров,,Материаловедение_Рациональное природопользование_Футурология_Профессии будущего,Статьи
chrdk.ru/articles/tech_gde_nauchitsya_byt_meditsinskim_fizikom_chtoby_rabotat_s_mrt_pet_i_kt.txt,https://chrdk.ru/,https://chrdk.ru/tech/gde_nauchitsya_byt_meditsinskim_fizikom_chtoby_rabotat_s_mrt_pet_i_kt,17.11.2015,Физик плюс медик,"Где научиться быть медицинским физиком, чтобы работать с МРТ, ПЭТ и КТ",Ольга Баклицкая,,Физика_Ядерные технологии_Футурология_Российская наука_Медицина_Профессии будущего,Статьи
chrdk.ru/articles/tech_goodbye_cassini.txt,https://chrdk.ru/,https://chrdk.ru/tech/goodbye_cassini,14.09.2017,Конец «Кассини»,Вспоминаем самые яркие открытия «Кассини» в системе Сатурна,Екатерина Боровикова,,Астрономия_Космос_Планетология,Статьи
chrdk.ru/articles/tech_go_pokemon.txt,https://chrdk.ru/,https://chrdk.ru/tech/go_pokemon,02.08.2016,Охота на монстров,Рассказ о Pok?mon Go и четыре мнения,Алиса Веселкова,,История_Психология_Информационные технологии_Интервью_Репортаж_Видео,Статьи
chrdk.ru/articles/tech_gratzel_interview.txt,https://chrdk.ru/,https://chrdk.ru/tech/gratzel_interview,10.04.2017,Лауреат «Глобальной энергии — 2017»: работа в моей области только начинается,Интервью с Михаэлем Гретцелем о его разработках,Ольга Добровидова,,Энергетика_Технологии,Статьи
chrdk.ru/articles/tech_himiki_nashli_sposob_sdelat_litiy_ionnye_batarei_bolee_emkimi_i_ekologichnymi.txt,https://chrdk.ru/,https://chrdk.ru/tech/himiki_nashli_sposob_sdelat_litiy_ionnye_batarei_bolee_emkimi_i_ekologichnymi,21.12.2015,Марганец вместо никеля,Химики нашли способ сделать литий-ионные батареи более емкими и экологичными,Екатерина Боровикова,,Химия_Российская наука,Статьи
chrdk.ru/articles/tech_hitchhiking_to_proxima_b.txt,https://chrdk.ru/,https://chrdk.ru/tech/hitchhiking_to_proxima_b,31.08.2016,Автостопом до Проксимы Центавра,Ученые открыли ближайшую к нам экзопланету — как до нее добраться?,Екатерина Боровикова,,Космос_Интервью_Футурология_Авиация и космос_Технологии,Статьи
chrdk.ru/articles/tech_human_pig_chimera.txt,https://chrdk.ru/,https://chrdk.ru/tech/human_pig_chimera,27.01.2017,Фабрика органов,Ученые создали эмбрионов свиней с человеческими клетками,Екатерина Боровикова,,Животные_Медицина_Технологии,Статьи
chrdk.ru/articles/tech_hybrid_materials_in_MISiS.txt,https://chrdk.ru/,https://chrdk.ru/tech/hybrid_materials_in_MISiS,18.10.2016,Измененная структура материала,Что такое гибридные материалы и чем они полезны,Алиса Веселкова,,Материаловедение_Интервью_НИТУ МИСиС,Статьи
chrdk.ru/articles/tech_Hyperloop_FAQ.txt,https://chrdk.ru/,https://chrdk.ru/tech/Hyperloop_FAQ,11.07.2016,Сверхзвуковой экспресс ,Что такое Hyperloop и когда он появится,Михаил Петров,,Физика_Транспорт_Футурология_Репортаж_Видео_Выбор редакции,Статьи
chrdk.ru/articles/tech_internet_of_dna.txt,https://chrdk.ru/,https://chrdk.ru/tech/internet_of_dna,19.12.2016,Интернет ДНК,Чем универсальный поиск по генетическим базам поможет медицине и почему он до сих пор не создан,Михаил Петров,,Науки о живом_Информационные технологии_Молекулярная биология_Медицина,Статьи
chrdk.ru/articles/tech_interview_s_djajatom_baligoj.txt,https://chrdk.ru/,https://chrdk.ru/tech/interview_s_djajatom_baligoj,14.04.2016,Светить задаром,"Профессор Джаянт Балига о том, как повысить эффективность технологий вдвое",Алиса Веселкова,,Энергетика_Рациональное природопользование_Интервью_Футурология_Технологии,Статьи
chrdk.ru/articles/tech_interview_s_torsteinnom_ingi_sigfussonom.txt,https://chrdk.ru/,https://chrdk.ru/tech/interview_s_torsteinnom_ingi_sigfussonom,22.04.2016,«Зеленая» энергетика,Профессор Торстейнн Инги Сигфуссон о будущем возобновляемых источников энергии,Алиса Веселкова,,Энергетика_Рациональное природопользование_Интервью_Футурология_Технологии,Статьи
chrdk.ru/articles/tech_kakie_metody_segodnia_pozvoliajut_obnaruzhit_rak.txt,https://chrdk.ru/,https://chrdk.ru/tech/kakie_metody_segodnia_pozvoliajut_obnaruzhit_rak,10.11.2015,Охота на оборотней ,Какие методы сегодня позволяют обнаружить рак даже на ранних стадиях,,,Нанотехнологии_Российская наука_Медицина_Профессии будущего,Статьи
chrdk.ru/articles/tech_kak_3d_pechat_menyaet_rynok_truda.txt,https://chrdk.ru/,https://chrdk.ru/tech/kak_3d_pechat_menyaet_rynok_truda,21.10.2015,Мир без незаменимых вещей,Как 3D-печать меняет рынок труда,Александра Борисова,,Робототехника_Футурология_Российская наука_Профессии будущего,Статьи
chrdk.ru/articles/tech_kak_mozhno_ispolzovat_mikroorganizmy_dlya_polucheniya_topliva_i_edy.txt,https://chrdk.ru/,https://chrdk.ru/tech/kak_mozhno_ispolzovat_mikroorganizmy_dlya_polucheniya_topliva_i_edy,15.10.2015,Энергия под микроскопом,Как  можно использовать микроорганизмы для получения топлива и еды,Екатерина Боровикова,,Биотехнологии_Рациональное природопользование_Футурология_Российская наука_Профессии будущего,Статьи
chrdk.ru/articles/tech_kak_rentgen_ispolzuetsa_v_obychnoj_zhizni.txt,https://chrdk.ru/,https://chrdk.ru/tech/kak_rentgen_ispolzuetsa_v_obychnoj_zhizni,08.11.2015,"Смертоносные лучи, спасающие жизни","В «день рождения» рентгена «Чердак» рассказывает, как Х-лучи изменили наш мир",Алексей Паевский,,Физика_История_Материаловедение_Космос_Медицина,Статьи
chrdk.ru/articles/tech_kak_sozdautsya_detali_dlya_promyshlennosti_po_additivnym_tehnologiyam.txt,https://chrdk.ru/,https://chrdk.ru/tech/kak_sozdautsya_detali_dlya_promyshlennosti_po_additivnym_tehnologiyam,11.11.2015,В небо на порошках,"Лопатки, камера сгорания и экология — как 3D-печать создает самолеты будущего",Александра Борисова,,Материаловедение_Футурология_Российская наука_Авиация и космос_Профессии будущего,Статьи
chrdk.ru/articles/tech_kessler-syndrome.txt,https://chrdk.ru/,https://chrdk.ru/tech/kessler-syndrome,16.11.2017,Заминированный космос,Что такое синдром Кесслера и чем именно он нам угрожает,Александр Сергеев,,Космос,Статьи
chrdk.ru/articles/tech_khimiya-by-thoisoi.txt,https://chrdk.ru/,https://chrdk.ru/tech/khimiya-by-thoisoi,04.10.2017,Химия by ThoiSoi,Увлекательная химия металлов и их соединений,Анастасия Тмур,,Химия,Статьи
chrdk.ru/articles/tech_komputer_obygral_cheloveka_vo_vse.txt,https://chrdk.ru/,https://chrdk.ru/tech/komputer_obygral_cheloveka_vo_vse,02.02.2016,Главное — участие,Компьютер обыграл человека почти во все мыслимые игры,Ирина Якутенко,,Информационные технологии_Футурология_Технологии,Статьи
chrdk.ru/articles/tech_latin_vs_cyrillic.txt,https://chrdk.ru/,https://chrdk.ru/tech/latin_vs_cyrillic,07.09.2017,Нерусские буквы,Почему мы не пишем латиницей по-русски и вряд ли будем,Екатерина Боровикова,,История_Лингвистика,Статьи
chrdk.ru/articles/tech_leonid_vaisberg_o_pererabotke_othodov_robotah_shahterah_i_budushhem_energetiki.txt,https://chrdk.ru/,https://chrdk.ru/tech/leonid_vaisberg_o_pererabotke_othodov_robotah_shahterah_i_budushhem_energetiki,08.10.2015,Из шахты — в IT,"Леонид Вайсберг — о переработке отходов, новых вызовах и будущем энергетики",Анна Шустикова,,Геология_Энергетика_Рациональное природопользование_Интервью_Футурология_Российская наука_Наука в университетах_НИТУ МИСиС_Профессии будущего,Статьи
chrdk.ru/articles/tech_li_ion_in_space.txt,https://chrdk.ru/,https://chrdk.ru/tech/li_ion_in_space,29.12.2016,Зарядиться на орбите,В Томске создают модуль управления для космических литий-ионных батарей,Александра Борисова,,Космос_Технологии_ТУСУР,Статьи
chrdk.ru/articles/tech_medvedev_interview.txt,https://chrdk.ru/,https://chrdk.ru/tech/medvedev_interview,18.07.2017,Cделать мир осязаемым,"Интервью с географом Андреем Медведевым о том, как делают карты для слепых и слабовидящих",,,Российская наука_География,Статьи
chrdk.ru/articles/tech_milk_and_eggs.txt,https://chrdk.ru/,https://chrdk.ru/tech/milk_and_eggs,08.02.2017,Молоко и яйца,Как заставить дрожжи делать молоко и яичный белок,Екатерина Боровикова,,Еда,Статьи
chrdk.ru/articles/tech_mind_power.txt,https://chrdk.ru/,https://chrdk.ru/tech/mind_power,16.06.2017,Сила мысли,"Правда ли, что нейрогаджеты работают",Екатерина Боровикова,,Нейронауки_Медицина_Технологии,Статьи
chrdk.ru/articles/tech_motorica.txt,https://chrdk.ru/,https://chrdk.ru/tech/motorica,21.07.2015,Протез для супергероя,Как робототехник из Питера наладил в России производство уникальных протезов ,Татьяна Чернова,,Робототехника_Российская наука,Статьи
chrdk.ru/articles/tech_my-postroili-mashinu-kotoraya-na-segodnya-yavlyaetsya-luchshei-v-mire.txt,https://chrdk.ru/,https://chrdk.ru/tech/my-postroili-mashinu-kotoraya-na-segodnya-yavlyaetsya-luchshei-v-mire,31.08.2017,«Мы построили лучшую в мире машину»,В Германии начинает работу международный мегапроект XFEL,Ольга Добровидова,,Физика_Интервью_Российская наука_НИЦ Курчатовский институт,Статьи
chrdk.ru/articles/tech_ne-proneset.txt,https://chrdk.ru/,https://chrdk.ru/tech/ne-proneset,07.11.2016,Не пронесет,"Цунами — вопрос не «если», а «когда»",Ольга Добровидова,,Климат_География_Технологии,Статьи
chrdk.ru/articles/tech_no-sputniks.txt,https://chrdk.ru/,https://chrdk.ru/tech/no-sputniks,04.10.2017,Мир без спутников,"Что будет, если все искусственные спутники Земли исчезнут, и может ли это случиться",Екатерина Боровикова,,Космос,Статьи
chrdk.ru/articles/tech_nobel-2017-chemistry.txt,https://chrdk.ru/,https://chrdk.ru/tech/nobel-2017-chemistry,04.10.2017,Холодный электронный взгляд,Нобелевскую премию 2017 года по химии дали за криоэлектронную микроскопию,Ольга Добровидова,,Нобелевская премия,Статьи
chrdk.ru/articles/tech_nobel-2017-physics.txt,https://chrdk.ru/,https://chrdk.ru/tech/nobel-2017-physics,03.10.2017,Измерения на грани фантастики,Нобелевская премия по физике 2017 года ушла за детекцию гравитационных волн,Михаил Петров,,Нобелевская премия_Астрофизика,Статьи
chrdk.ru/articles/tech_novye_udivitelmye_materialy.txt,https://chrdk.ru/,https://chrdk.ru/tech/novye_udivitelmye_materialy,11.08.2015,Физика научной фантастики,"Одежда из баллончика, замедлитель времени и другие новые материалы",,,Физика_Химия_Материаловедение_Рациональное природопользование_Футурология_Репортаж_Видео,Статьи
chrdk.ru/articles/tech_o-chem-govoryat-roboty.txt,https://chrdk.ru/,https://chrdk.ru/tech/o-chem-govoryat-roboty,24.08.2017,О чем говорят роботы?,Как искусственный интеллект общается с людьми и сам с собой,Екатерина Боровикова,,Робототехника_Искусственный интеллект,Статьи
chrdk.ru/articles/tech_odin_iz_osnovatelei_veba_fransua_flukiger_rasskazal_cherdaku_o_ego_istorii.txt,https://chrdk.ru/,https://chrdk.ru/tech/odin_iz_osnovatelei_veba_fransua_flukiger_rasskazal_cherdaku_o_ego_istorii,12.11.2015,WWW 25 лет назад,Один из основателей веба Франсуа Флюкигер рассказал «Чердаку» о его истории,Александра Борисова,,История_Информационные технологии,Статьи
chrdk.ru/articles/tech_otvety_na_piat_glavnykh_voprosov_ob_atomnoj_energetike.txt,https://chrdk.ru/,https://chrdk.ru/tech/otvety_na_piat_glavnykh_voprosov_ob_atomnoj_energetike,10.03.2016,Энергия атома,Ответы на пять главных вопросов об атомной энергетике от Сергея Кириенко,,,Энергетика_Ядерные технологии_Изменение климата_Российская наука_Технологии,Статьи
chrdk.ru/articles/tech_o_meditsine_budushhego_personalizirovannoi_po_dannym_genoma_patsienta.txt,https://chrdk.ru/,https://chrdk.ru/tech/o_meditsine_budushhego_personalizirovannoi_po_dannym_genoma_patsienta,01.12.2015,"То, что в генах записали","О медицине будущего, персонализированной по данным генома пациента",Татьяна Чернова,,Футурология_Медицина_Профессии будущего,Статьи
chrdk.ru/articles/tech_pass_it_on.txt,https://chrdk.ru/,https://chrdk.ru/tech/pass_it_on,20.06.2017,О проблемах передачи информации и не только,Спецпроект «Чердака» и ИППИ РАН,,,Математика_Информационные технологии_Нейронауки_Медицина,Статьи
chrdk.ru/articles/tech_personalized-medicine.txt,https://chrdk.ru/,https://chrdk.ru/tech/personalized-medicine,20.10.2017,Каждому — по потребностям,Что нам обещает персонализированная медицина,Полина Лосева,,Генетика_Молекулярная биология_Медицина,Статьи
chrdk.ru/articles/tech_pictures.txt,https://chrdk.ru/,https://chrdk.ru/tech/pictures,02.12.2016,Как разоблачают подделку картин,"Спектрометр, рентген, микроскоп и другие друзья искусствоведа",Екатерина Боровикова,,История,Статьи
chrdk.ru/articles/tech_pobud-v-moei-shkure.txt,https://chrdk.ru/,https://chrdk.ru/tech/pobud-v-moei-shkure,22.12.2016,Побудь в моей шкуре,Как костюмы помогают нам по-другому взглянуть на мир,Евгения Щербина,,Медицина_Технологии,Статьи
chrdk.ru/articles/tech_post-igem2017.txt,https://chrdk.ru/,https://chrdk.ru/tech/post-igem2017,14.11.2017,Не ориентировать людей в пустоту,"Елена Красильникова — об опыте участия в международном конкурсе биотехнологий iGEM и том, какие уроки из этого следует извлечь",Денис Тулинов,,Биотехнологии_Интервью_Наука в университетах,Статьи
chrdk.ru/articles/tech_pravda_li_chto_v_google_sozdali_rabotaushhiy_kvantovyi_komputer.txt,https://chrdk.ru/,https://chrdk.ru/tech/pravda_li_chto_v_google_sozdali_rabotaushhiy_kvantovyi_komputer,11.12.2015,Техника на грани фантастики,"Правда ли, что в Google создали работающий квантовый компьютер?",Екатерина Боровикова,,Физика_Информационные технологии_Российская наука_Квантовые технологии_Профессии будущего,Статьи
chrdk.ru/articles/tech_prilozhenie_pozvolit_allergikam_otmechat_raiony_s_opasnoi_pyltsoi_na_karte.txt,https://chrdk.ru/,https://chrdk.ru/tech/prilozhenie_pozvolit_allergikam_otmechat_raiony_s_opasnoi_pyltsoi_na_karte,26.04.2016,Сбежать от ольхи,Приложение для смартфона помогает аллергикам следить за самочувствием,,,Российская наука_Медицина,Статьи
chrdk.ru/articles/tech_priruchennaya-plazma.txt,https://chrdk.ru/,https://chrdk.ru/tech/priruchennaya-plazma,15.11.2016,Прирученная плазма,Как Россия участвует в проекте ИТЭР и каких специалистов там ждут,Алиса Веселкова,,Ядерные технологии_Интервью,Статьи
chrdk.ru/articles/tech_problemy_proektirovaniya_vysokotemperaturnoi_nano_i_mikroelektroniki.txt,https://chrdk.ru/,https://chrdk.ru/tech/problemy_proektirovaniya_vysokotemperaturnoi_nano_i_mikroelektroniki,05.11.2015,Выжить в любых условиях,"Как в МИЭТ делают микросхемы для космоса, бурения скважин и двигателей самолетов",Александра Борисова,,Информационные технологии_Российская наука_Авиация и космос_Профессии будущего,Статьи
chrdk.ru/articles/tech_protonnaya_terapiya_meditsina_kosmosa_i_yadernye_membrany_prikladnaya_nauka_v_oiyai.txt,https://chrdk.ru/,https://chrdk.ru/tech/protonnaya_terapiya_meditsina_kosmosa_i_yadernye_membrany_prikladnaya_nauka_v_oiyai,16.10.2015,"Лечить протонами, ионами и позитронами","Протонная терапия, медицина космоса и ядерные мембраны — прикладная наука в ОИЯИ",Александра Борисова,,Физика_Ядерные технологии_Интервью_Российская наука_Профессии будущего_ОИЯИ,Статьи
chrdk.ru/articles/tech_razrabotki_vuzov_obuchenie_slepyh_kompaktnyi_betatron_i_kamera_360_7072.txt,https://chrdk.ru/,https://chrdk.ru/tech/razrabotki_vuzov_obuchenie_slepyh_kompaktnyi_betatron_i_kamera_360_7072,14.12.2015,Как смотреть на 360° и обучать слепых,«Чердак» выбрал пять наиболее интересных разработок российских университетов,Анна Шустикова,,Российская наука_Полезное_Наука в университетах,Статьи
chrdk.ru/articles/tech_samyi-krasivyi-metall.txt,https://chrdk.ru/,https://chrdk.ru/tech/samyi-krasivyi-metall,17.10.2017,Самый красивый металл,Висмут,Анастасия Тмур,,Химия,Статьи
chrdk.ru/articles/tech_sans_energija.txt,https://chrdk.ru/,https://chrdk.ru/tech/sans_energija,15.05.2017,30 лет без «Энергии»,Как в СССР разрабатывали первую успешную сверхтяжелую ракету и чем это кончилось,Михаил Котов,,Авиация и космос,Статьи
chrdk.ru/articles/tech_Schiaparelli.txt,https://chrdk.ru/,https://chrdk.ru/tech/Schiaparelli,14.10.2016,Прибытие на Марс,"Готовимся к посадке «Скиапарелли», стучим по дереву, держим кулаки",Екатерина Боровикова,,Космос_Интервью_Российская наука,Статьи
chrdk.ru/articles/tech_sci-hub_and_co.txt,https://chrdk.ru/,https://chrdk.ru/tech/sci-hub_and_co,11.04.2017,Гранит науки для народа,Как получить доступ к научным статьям,Екатерина Боровикова,,Информационные технологии,Статьи
chrdk.ru/articles/tech_science_sans_nauka.txt,https://chrdk.ru/,https://chrdk.ru/tech/science_sans_nauka,12.04.2017,Наука без «Науки» на МКС,Виталий Егоров — о космической науке,Виталий Егоров и Егор Задереев,,Авиация и космос,Статьи
chrdk.ru/articles/tech_scihub-vse.txt,https://chrdk.ru/,https://chrdk.ru/tech/scihub-vse,05.09.2017,Преграды возвращаются,Сервис Sci-Hub прекратил работу на территории России,Редакция «Чердака»,,Информационные технологии,Статьи
chrdk.ru/articles/tech_shatura_rail_gun.txt,https://chrdk.ru/,https://chrdk.ru/tech/shatura_rail_gun,15.07.2016,Рельсовая пушка на электромагнитной силе,Что такое рельсотрон и когда от него отваливаются шпильки,Алиса Веселкова,,Физика_Интервью_Российская наука_Репортаж_Видео_Технологии_РАН,Статьи
chrdk.ru/articles/tech_shieldsup.txt,https://chrdk.ru/,https://chrdk.ru/tech/shieldsup,09.03.2017,Идея кажется фантастической,Что физик и астроном думают об искусственном магнитном поле для Марса,Екатерина Боровикова,,Физика_Космос_Футурология_Технологии,Статьи
chrdk.ru/articles/tech_sky_giants.txt,https://chrdk.ru/,https://chrdk.ru/tech/sky_giants,05.05.2017,Гиганты неба,Почему исчезли дирижабли и могут ли они возродиться,Михаил Петров,,История_Авиация и космос,Статьи
chrdk.ru/articles/tech_sojourner.txt,https://chrdk.ru/,https://chrdk.ru/tech/sojourner,04.07.2017,Первый на Марсе,К 20-летию посадки марсохода «Соджорнер»,Вадим Куликов,,Робототехника_Космос_Технологии,Статьи
chrdk.ru/articles/tech_space-propulsion.txt,https://chrdk.ru/,https://chrdk.ru/tech/space-propulsion,21.11.2017,Сердца космических фрегатов,Какие бывают двигатели у космических аппаратов и в чем их сильные и слабые стороны,Алексей Тимошенко,,Космос_Авиация и космос,Статьи
chrdk.ru/articles/tech_space_debris.txt,https://chrdk.ru/,https://chrdk.ru/tech/space_debris,07.09.2016,Уборка на орбите,Чем опасен космический мусор и как от него избавиться,Екатерина Боровикова,,Космос_Футурология_Репортаж_Видео,Статьи
chrdk.ru/articles/tech_sun_protection.txt,https://chrdk.ru/,https://chrdk.ru/tech/sun_protection,17.04.2017,Тень на плетень,"Чем укрыть Землю от солнечного света, чтобы на ней было не так тепло",Екатерина Боровикова,,Космос_Климат_Экология,Статьи
chrdk.ru/articles/tech_sup-neural-nets.txt,https://chrdk.ru/,https://chrdk.ru/tech/sup-neural-nets,13.10.2017,И еще раз учиться,Почему машинное обучение так популярно сейчас и что с ним будет дальше,Екатерина Боровикова,,Информационные технологии_Искусственный интеллект,Статьи
chrdk.ru/articles/tech_supersmart_supermarket.txt,https://chrdk.ru/,https://chrdk.ru/tech/supersmart_supermarket,25.07.2016,Супермаркет будущего,Энергосберегающие технологии для экологичного магазина,Ольга Баклицкая,,Энергетика_Экология,Статьи
chrdk.ru/articles/tech_technopredprinimatel_kto_pomozhet_uchenym_razbogatet.txt,https://chrdk.ru/,https://chrdk.ru/tech/technopredprinimatel_kto_pomozhet_uchenym_razbogatet,19.02.2016,Призвание: стартап,Кто поможет ученым стать богачами (и разбогатеет сам)? ,,,Информационные технологии_Футурология_Профессии будущего_Технологии,Статьи
chrdk.ru/articles/tech_tomsk-reactor.txt,https://chrdk.ru/,https://chrdk.ru/tech/tomsk-reactor,12.10.2017,Полвека трансмутаций,Как томский исследовательский реактор продолжает работу через 50 лет после первого пуска,Яна Пчелинцева,,Физика_Ядерные технологии,Статьи
chrdk.ru/articles/tech_to_burn_or_not.txt,https://chrdk.ru/,https://chrdk.ru/tech/to_burn_or_not,15.11.2017,Сжигать или не сжигать,Что происходит с мусором на свалках и стоит ли его жечь,Алиса Веселкова,,Химия_Российская наука_Экология,Статьи
chrdk.ru/articles/tech_tri-zhizni-lyubopytstva.txt,https://chrdk.ru/,https://chrdk.ru/tech/tri-zhizni-lyubopytstva,07.08.2017,Три жизни «Любопытства»,Марсоход «Кьюриосити» — пять лет на Марсе,Владимир Покровский,,Космос_Технологии,Статьи
chrdk.ru/articles/tech_trudnosti_kosmicheskikh_apparatov_v_kosmose.txt,https://chrdk.ru/,https://chrdk.ru/tech/trudnosti_kosmicheskikh_apparatov_v_kosmose,01.09.2015,Ждать и надеяться,Как инженеры с Земли чинят аппараты в далеком космосе,Алексей Паевский,,История_Космос,Статьи
chrdk.ru/articles/tech_tusur_usv.txt,https://chrdk.ru/,https://chrdk.ru/tech/tusur_usv,12.12.2016,Плавающий беспилотник,Инженеры ТУСУР построили карту дна Туимского провала с помощью робота-эхолота,Александра Борисова,,Робототехника_Технологии_ТУСУР,Статьи
